discuss_id,user_id,challenge_id,dis_id,parent_discuss_id,root_discuss_id,reply_discuss_id,content,praises_count,created_at
9535,67323,360.0,132.0,,,9541.0,"<p>
	卢本伟牛逼！！！
</p>
<p>
	<br />
</p>
<p>
	   ig牛逼！！！
</p>
<p>
	<br />
</p>
<p>
	 仓盛牛逼！！！
</p>",2,2019-03-18 09:00:12
9536,67325,358.0,132.0,,,9543.0,Java 是最美的语言。,13,2019-03-18 09:01:50
9537,67341,360.0,132.0,9535.0,9535.0,,lao  hei  sha  bi,0,2019-03-18 09:04:32
9538,67361,360.0,132.0,,,9542.0,你们是魔鬼还是秀儿,5,2019-03-18 09:10:42
9539,67360,360.0,132.0,9538.0,9538.0,,你是个魔鬼,0,2019-03-18 09:11:25
9541,67323,360.0,132.0,9535.0,9535.0,,shaodiao,0,2019-03-18 09:24:19
9542,67323,360.0,132.0,9538.0,9538.0,,对于儿子我一向很秀，是吧戴涛,0,2019-03-18 09:25:28
9544,65111,2141.0,721.0,,,,"<p>
	cnm
</p>",0,2019-03-18 10:12:22
9546,59561,4348.0,1515.0,9506.0,9506.0,,最后一个Vb输出值为21.19而非21.20诶，为什么呐？,0,2019-03-18 12:22:07
9547,47742,2852.0,934.0,,,13785.0,太难了吧啊啊啊啊啊，我感觉学得好差劲,6,2019-03-18 13:21:27
9548,63690,4213.0,1504.0,,,,"<p>
	打卡
</p>",0,2019-03-18 14:17:58
9549,63749,4211.0,1504.0,,,9806.0,"<p>
	蔡徐坤出的题目吧
</p>",5,2019-03-18 14:54:23
9550,63793,4211.0,1504.0,,,,真tm是蔡徐坤做的,7,2019-03-18 14:55:42
9551,63785,4238.0,1504.0,,,,Твоюмать,0,2019-03-18 14:56:54
9552,44878,412.0,133.0,,,,"<p>
	<img src=""/files/uploads/image/201903/b8d294b367f7.png"" alt="""" />为什么我这样分开写就不行了哎？这是什么原因和错误
</p>",0,2019-03-18 15:06:24
9553,44878,412.0,133.0,,,,"<img src=""/files/uploads/image/201903/8956c3a80d75.png"" alt="""" />我这么一写为什么会报错",0,2019-03-18 15:07:57
9554,67571,5624.0,1984.0,,,,"<p>
	完全一脸懵逼。。。
</p>",2,2019-03-18 15:23:22
9555,67581,5624.0,1984.0,,,9590.0,"<p>
	懵逼树上懵逼果，懵逼树下你和我。
</p>
<p>
	懵逼树前做游戏，欢乐多又多。
</p>",12,2019-03-18 15:24:33
9556,67585,5624.0,1984.0,,,,看不懂,2,2019-03-18 15:29:54
9557,67571,5624.0,1984.0,,,,年幼无知的我，第一次不小心看了答案，呜呜~~~~(&gt;_&lt;)~~~~,2,2019-03-18 15:33:36
9558,59989,4211.0,1504.0,,,,"<p>
	这个题目都看不了我怎么做啊，拉吉
</p>",0,2019-03-18 17:21:37
9559,42458,234.0,99.0,861.0,861.0,,好像没错啊,0,2019-03-18 17:40:09
9560,67069,4401.0,1516.0,,,,wtf,0,2019-03-18 18:27:53
9562,67613,5624.0,1984.0,9309.0,9309.0,,群戏别,0,2019-03-18 18:35:54
9564,53267,144.0,70.0,,,,你开始WA题，因为你，才是职业选手,5,2019-03-18 19:00:56
9565,53267,144.0,70.0,,,,快去请教卢来佛祖,5,2019-03-18 19:02:10
9567,53304,144.0,70.0,,,,耶稣都救不了你，我说的,2,2019-03-18 19:09:15
9568,53314,144.0,70.0,9566.0,9566.0,,蔡徐坤出来打球,0,2019-03-18 19:18:37
9569,53297,175.0,70.0,,,,"<p>
	### ？
</p>",0,2019-03-18 19:20:04
9572,6981,3335.0,1119.0,8213.0,8213.0,,"题目中给的是L,答案是I
Deptld（题目）---deptId（答案）",0,2019-03-18 20:03:06
9577,53360,175.0,70.0,,,,这题好。。。。。,1,2019-03-18 20:33:07
9580,65111,2286.0,760.0,,,,我寻思着这不是有手就行吗，吹啥呢,3,2019-03-18 20:50:18
9581,64595,4332.0,1515.0,9514.0,9514.0,,同学过了第七关吗？救救孩子吧,0,2019-03-18 21:55:45
9582,67853,4601.0,1652.0,,,,"<p>
	不会 啊 咋办？？？？
</p>",2,2019-03-18 22:12:57
9583,62537,2848.0,934.0,,,,"<img src=""/files/uploads/image/201903/0672e5cf7145.png"" title=""image"" alt=""image"" />这样也可以过？？？",9,2019-03-18 22:34:24
9584,67597,4348.0,1515.0,,,9928.0,Vb输出为21.19怎么处理啊‘,4,2019-03-18 22:45:18
9585,67597,4332.0,1515.0,,,,"<p>
	第八个不用循环怎么做啊
</p>",0,2019-03-18 23:00:06
9587,61745,4211.0,1504.0,,,,测试结果为什么隐藏啊？？？,0,2019-03-18 23:47:33
9588,61487,4211.0,1504.0,,,,HHHH,0,2019-03-19 08:18:48
9589,67999,5627.0,1984.0,,,10094.0,"<p>
	天老爷
</p>",3,2019-03-19 08:38:45
9591,44785,194.0,80.0,,,9857.0,老师，第六关的测试里面有点赞数量相同的类型，但最大值输出只能输出一个，可能会出问题,1,2019-03-19 08:47:16
9592,62428,4211.0,1504.0,,,,"<p>
	有点无语
</p>",0,2019-03-19 08:56:54
9593,44878,417.0,157.0,,,9858.0,"<img src=""/files/uploads/image/201903/21574b691b81.png"" alt="""" />不是打印出1-3吗？怎么知道2？？？？？？？",3,2019-03-19 09:20:20
9594,67621,4238.0,1504.0,,,,等于和不等于的表示方法。。。<br />,0,2019-03-19 10:42:07
9595,67621,4339.0,1515.0,,,9929.0,"<p>
	小数点什么情况
</p>",0,2019-03-19 11:29:05
9596,49738,442.0,161.0,,,10168.0,"Traceback (most recent call last):<br />
 File ""controlandchoose/step3/isWin.py"", line 8, in &lt;module&gt;<br />
  winner=jerry<br />
NameError: name 'jerry' is not defined<br />
<p>
	
</p>
<p>
	咋回事啊
</p>",0,2019-03-19 11:49:33
9597,58157,4659.0,1653.0,,,,关卡难度完全就是跳跃式，更恶心的是，做不出来还不给你下一题,0,2019-03-19 12:37:13
9598,61515,4332.0,1515.0,9491.0,9491.0,,点你的大脑阔就可以改了啊,0,2019-03-19 12:37:32
9599,61515,4407.0,1591.0,9349.0,9349.0,,那就是错了呗,0,2019-03-19 12:40:41
9600,68054,4213.0,1504.0,,,9601.0,"<p>
	<span><span>乱码！！！1这怎么搞？？？</span></span>
</p>
<p>
	<span><span><br />
</span></span>
</p>
<p>
	<span><span><br />
</span></span>
</p>",1,2019-03-19 12:43:36
9601,68054,4213.0,1504.0,9600.0,9600.0,,打出来，就错误。,0,2019-03-19 12:43:56
9602,63696,4407.0,1591.0,9349.0,9349.0,,花金币就可以看,0,2019-03-19 12:50:34
9603,59561,4404.0,1516.0,,,9608.0,最后一关第八个答案-5咋输出呐？,0,2019-03-19 13:30:38
9604,30929,2447.0,809.0,,,,"<br />
<img alt="""" src=""/files/uploads/image/201903/cb4be6fd6509.png"" />这是什么情况 没结果<br />",0,2019-03-19 13:33:57
9605,67594,4334.0,1515.0,,,,"<p>
	像极了爱情
</p>",1,2019-03-19 13:54:40
9606,68066,4347.0,1515.0,,,9607.0,aver=sum/5.000000,0,2019-03-19 15:21:57
9607,68066,4347.0,1515.0,9606.0,9606.0,,第五关,0,2019-03-19 15:22:29
9609,51529,5358.0,1891.0,,,,我是董石林 我像一块石头蠢的一批,1,2019-03-19 15:49:44
9610,51529,5358.0,1891.0,9501.0,9501.0,,浪哥你好 我是李禧龙的爹,0,2019-03-19 15:53:06
9611,60088,4211.0,1504.0,,,,这第三题真的是神仙题目,4,2019-03-19 15:55:51
9612,67872,442.0,161.0,,,,"<p>
	Jim和Jerry得分一样怎么算？感觉这个地方需要提示一下
</p>
<p>
	还想问一下，为什么不加' '不行？
</p>",1,2019-03-19 16:06:15
9613,51525,5352.0,1891.0,,,,我知道那个董石林，他是102的那块镇宅之宝,0,2019-03-19 16:25:16
9616,65779,2042.0,677.0,,,,"tai nan le<a id=""new_message_submit_btn_677"" class=""commentsbtn task-btn task-btn-blue fr"">发送</a>",0,2019-03-19 17:07:48
9617,58173,4673.0,1654.0,,,,一本正经的对第五关说再见。。。。。,1,2019-03-19 19:29:13
9618,52324,175.0,70.0,,,9785.0,第二关请不要看书来写,1,2019-03-19 20:16:36
9620,26596,422.0,137.0,,,9638.0,一摸一样过不去,1,2019-03-19 20:41:26
9621,42562,171.0,76.0,9390.0,9390.0,,+1,0,2019-03-19 20:43:03
9622,60424,2447.0,809.0,9415.0,9415.0,,原来是这样，谢谢,0,2019-03-19 20:47:55
9623,26673,5423.0,1919.0,9455.0,9455.0,,百度“数据库select返回值”结果的第一条,0,2019-03-19 20:50:33
9624,61131,4213.0,1504.0,,,,为什么第一题都过不了，在软件上都能过啊,0,2019-03-19 21:05:24
9626,61131,4213.0,1504.0,9151.0,9151.0,,????不行啊,0,2019-03-19 21:09:56
9628,26864,5462.0,1936.0,,,9639.0,ALL关键字介绍那里写成了ANY 是不是该改一下？,4,2019-03-19 21:33:46
9629,68194,869.0,305.0,,,12588.0,怎么三组同时匹配啊,2,2019-03-19 21:48:03
9630,67828,4213.0,1504.0,,,,"<p>
	这是神仙写的作业吧
</p>",0,2019-03-19 21:48:36
9632,61745,4238.0,1504.0,,,,第四关改了两个错误，还是不行啊。。。,0,2019-03-19 22:23:49
9633,68227,4213.0,1504.0,,,,笑笑,0,2019-03-19 22:38:51
9635,68231,4211.0,1504.0,,,,"<p>
	打卡
</p>",0,2019-03-19 23:11:14
9637,61625,442.0,161.0,,,10167.0,"<span style=""color:#333333;background-color:#FFFFFF;"">为什么jim 加上 引号 就可行， 而不加引号 就不可行？？？</span>",2,2019-03-19 23:44:20
9640,50269,5618.0,1982.0,,,9646.0,hive大法好,0,2019-03-20 09:45:03
9641,63063,5624.0,1984.0,,,,我又回来啦,0,2019-03-20 10:00:55
9642,51529,5356.0,1894.0,,,,,2,2019-03-20 10:19:31
9643,60997,4348.0,1515.0,9506.0,9506.0,,"不要用float定义r,h,C1,Sb,Vb,用double,double结果就是21.20，double相对于float定义小数变量更精确",0,2019-03-20 10:33:23
9644,63063,5640.0,1991.0,,,,沙发,1,2019-03-20 10:45:57
9645,50103,5618.0,1982.0,,,9650.0,niuzaizai,0,2019-03-20 10:49:06
9646,50103,5618.0,1982.0,9640.0,9640.0,,niuzaizia,0,2019-03-20 10:49:31
9647,63093,5640.0,1991.0,,,,嗷呜嗷呜,1,2019-03-20 10:59:07
9648,60091,4568.0,1651.0,,,,数这么大，总是超时,0,2019-03-20 11:00:38
9649,63079,5631.0,1988.0,,,,怎么做,0,2019-03-20 11:01:29
9650,50269,5618.0,1982.0,9645.0,9645.0,,xujiji,0,2019-03-20 11:06:50
9654,68285,4213.0,1504.0,,,9688.0,打卡,0,2019-03-20 12:43:01
9655,63379,5631.0,1988.0,,,,第二关求队友,1,2019-03-20 14:01:02
9656,59477,4237.0,1518.0,,,,三四关用测试的漏洞直接就过了,2,2019-03-20 14:01:22
9657,59477,4237.0,1518.0,,,,不，是4和5关,0,2019-03-20 14:02:05
9658,63386,5633.0,1988.0,,,9665.0,"<p>
	第3关错的
</p>",0,2019-03-20 14:04:40
9659,59477,4424.0,1518.0,,,,第六也是,0,2019-03-20 14:05:40
9660,63326,5624.0,1984.0,,,10591.0,表白18通信邓鑫淼（帮别人的）,3,2019-03-20 14:13:38
9662,63386,5633.0,1988.0,,,,气人,0,2019-03-20 14:46:57
9664,48772,3702.0,1250.0,,,,都是大神,0,2019-03-20 15:24:17
9665,63318,5633.0,1988.0,9658.0,9658.0,,傻,0,2019-03-20 15:32:57
9667,48337,1619.0,534.0,,,9670.0,有点东西嗷<br />,1,2019-03-20 16:06:58
9668,66114,2070.0,692.0,,,9672.0,"<img src=""/files/uploads/image/201903/54fde073653b.PNG"" title=""image"" alt=""image"" /><img src=""/files/uploads/image/201903/0dba305ebfa1.PNG"" title=""image"" alt=""image"" />",1,2019-03-20 16:14:32
9669,66114,2070.0,692.0,9668.0,9668.0,,是这样的。,0,2019-03-20 16:14:45
9670,48324,1619.0,534.0,9667.0,9667.0,,?有马,0,2019-03-20 16:15:08
9671,66130,2070.0,692.0,9668.0,9668.0,,:hankey:,0,2019-03-20 16:19:03
9673,67071,4213.0,1504.0,,,,zhennanawuwuwuwu,1,2019-03-20 16:28:03
9674,48330,1765.0,534.0,,,10434.0,怎么说？,1,2019-03-20 16:30:56
9675,26556,3441.0,1159.0,,,9676.0,没改过来呀哈哈,0,2019-03-20 16:44:55
9676,26556,3441.0,1159.0,9675.0,9675.0,,我看错了emmm,0,2019-03-20 16:45:28
9677,63460,5633.0,1988.0,,,,"<p>
	第三关，要在v那行多乘一个r
</p>",1,2019-03-20 16:49:39
9679,67131,4213.0,1504.0,,,,"<p>
	打卡
</p>",0,2019-03-20 16:57:01
9680,67087,4239.0,1504.0,,,,1,0,2019-03-20 16:57:57
9682,66114,2175.0,747.0,,,9833.0,"<img src=""/files/uploads/image/201903/e79df471276b.PNG"" title=""image"" alt=""image"" />..",8,2019-03-20 16:58:36
9683,67071,4211.0,1504.0,,,,第三关属实没马,3,2019-03-20 17:03:01
9684,67879,4213.0,1504.0,,,,这。。。,3,2019-03-20 17:17:32
9685,67106,4211.0,1504.0,,,,"<p>
	第三关搞了十多分钟了，还是错，唉
</p>",1,2019-03-20 17:20:06
9686,63439,5630.0,1988.0,9323.0,9323.0,,我就叫张滨，说的是我吗,0,2019-03-20 17:21:21
9688,68271,4213.0,1504.0,9654.0,9654.0,,:stuck_out_tongue:,0,2019-03-20 17:23:16
9689,67240,4211.0,1504.0,9487.0,9487.0,,if  else,0,2019-03-20 17:23:29
9690,67070,4238.0,1504.0,,,,第四关怎么是怎么改怎么错嗷,5,2019-03-20 17:34:02
9692,67070,4238.0,1504.0,,,9697.0,"<p>
	哈哈 终于过了
</p>",1,2019-03-20 17:44:38
9693,68285,4213.0,1504.0,,,,我第一关都不会,2,2019-03-20 17:52:38
9697,68428,4238.0,1504.0,9692.0,9692.0,,"第一关怎么弄
哪里有一点问题",0,2019-03-20 18:22:08
9698,57576,3910.0,1370.0,,,10103.0,"<p>
	输入格式中要两个%%
</p>",2,2019-03-20 18:37:37
9699,57460,144.0,70.0,,,9784.0,不会啊,7,2019-03-20 19:17:12
9700,57309,144.0,70.0,9699.0,9699.0,,给你点赞,0,2019-03-20 19:21:32
9701,57304,144.0,70.0,,,9783.0,"有点东西，这题目。<img src=""/files/uploads/image/201903/fc31af4ad825.jpg"" title=""image"" alt=""image"" />",5,2019-03-20 19:22:18
9702,57315,144.0,70.0,9701.0,9701.0,,有点,0,2019-03-20 19:23:57
9703,57304,144.0,70.0,9701.0,9701.0,,:sweat: :sweat:,0,2019-03-20 19:24:09
9704,57329,144.0,70.0,,,,神马玩意？,3,2019-03-20 19:29:28
9706,41631,172.0,76.0,,,,"<img title=""image"" alt=""image"" src=""/files/uploads/image/201903/e7b8be216edd.png"" />这里应该是0-6吧，其中0为星期天<br />",0,2019-03-20 19:49:02
9707,57288,144.0,70.0,,,,"<p>
	救救孩子吧
</p>",2,2019-03-20 19:56:58
9711,57299,175.0,70.0,,,9781.0,孩子快不行了,3,2019-03-20 20:10:55
9712,57294,175.0,70.0,,,,"<p>
	第二关那个当前位置之后怎么搞
</p>",3,2019-03-20 20:12:07
9714,68472,144.0,70.0,,,,敲代码使我快乐，很快乐，真的很快乐。,2,2019-03-20 20:23:52
9715,57354,144.0,70.0,,,9780.0,在干嘛，救救孩子吧,1,2019-03-20 20:23:56
9716,57354,144.0,70.0,,,,在干嘛，救救孩子吧,2,2019-03-20 20:24:00
9717,56386,2141.0,721.0,,,,"int a=sc.nextInt();<br />
    if (a&gt;90)<br />
<span> </span>{<br />
<span> </span>System.out.println(""*****五星成绩"");<br />
<span> </span>}<br />
<span> </span>else if (a &gt;= 80 &amp;&amp; a &lt;= 89)<br />
<span> </span>{<br />
<span> </span>System.out.println(""****四星成绩"");<br />
<span> </span>}<br />
<span> </span>else if (a &gt;= 70 &amp;&amp; a &lt;= 79)<br />
<span> </span>{<br />
<span> </span>System.out.println(""***三星成绩"");<br />
<span> </span>}<br />
<span> </span>else if (a &gt;=60 &amp;&amp; a &lt;=69)<br />
<span> </span>{<br />
<span> </span>System.out.println(""**俩星成绩"");<br />
<span> </span>}<br />
<span> </span>else<br />
    System.out.println(""无星成绩"");<br />
<br />
<span> </span><br />
<span> </span><br />
<span> </span><br />",9,2019-03-20 20:28:30
9718,51626,5648.0,1991.0,,,,打卡,0,2019-03-20 20:28:49
9719,51626,4404.0,1516.0,,,,打卡2,0,2019-03-20 20:48:15
9720,42957,192.0,80.0,,,9868.0,好不容易过了第三关，看到第四关的标题瞬间感到满满的嘲讽……,9,2019-03-20 21:00:12
9721,59482,4401.0,1516.0,,,,多的不说，少的不唠，这些题可以用来找自信。,1,2019-03-20 21:24:37
9722,54102,2191.0,721.0,,,,"<p>
	論如何打消學生學習的積極性，就從題目吐詞不清開始.....
</p>
<p>
	<div>
		<img src=""file://C:\Users\南風知我義\AppData\Roaming\Tencent\Users\158132087\QQ\WinTemp\RichOle\SXHI]BD5_MF%9L}NO7`Z_LX.png"" />
	</div>
</p>",4,2019-03-20 21:29:11
9723,68227,4211.0,1504.0,,,,谁弄的破软件，打死。。。,5,2019-03-20 22:07:25
9724,68428,4211.0,1504.0,,,,我是真的服了,0,2019-03-20 22:46:33
9725,68428,4211.0,1504.0,,,,可以看答案吗,1,2019-03-20 22:51:21
9728,61032,4238.0,1504.0,9231.0,9231.0,,感谢大佬,0,2019-03-21 08:11:16
9729,61032,4238.0,1504.0,9245.0,9245.0,,终于过了,0,2019-03-21 08:11:31
9730,63737,4238.0,1504.0,8973.0,8973.0,,"???
有毒毒？",0,2019-03-21 08:16:45
9732,68662,5627.0,1984.0,,,,人设已崩,1,2019-03-21 09:32:10
9737,43391,171.0,76.0,9390.0,9390.0,,可以啊,0,2019-03-21 11:15:25
9738,63944,4348.0,1515.0,,,10311.0,"<p>
	我第七关为什么Vb是等于0.00的？
</p>",2,2019-03-21 13:04:28
9739,63944,4348.0,1515.0,9738.0,9738.0,,过了，按前面大佬提示做,0,2019-03-21 13:15:08
9740,59266,4407.0,1591.0,,,,蒙,0,2019-03-21 14:02:30
9741,47999,5618.0,1982.0,,,9754.0,"<img src=""/files/uploads/image/201903/34a8f4f79cf3.png"" title=""image"" alt=""image"" /><img src=""/files/uploads/image/201903/5357f14c578d.png"" title=""image"" alt=""image"" />要求是改名为student_name,但是验证的要求是student_age",0,2019-03-21 14:16:23
9748,64089,4403.0,1516.0,,,10087.0,这关怎么过？？哭了 好难,1,2019-03-21 15:15:55
9750,64103,5631.0,1988.0,,,,"<p>
	啥都不会啊
</p>",2,2019-03-21 15:18:08
9751,64085,4403.0,1516.0,9748.0,9748.0,,嘤嘤嘤,0,2019-03-21 15:28:42
9752,64085,4403.0,1516.0,9748.0,9748.0,,第四关一脸懵逼,0,2019-03-21 15:29:06
9753,64087,4403.0,1516.0,9748.0,9748.0,,用手过,0,2019-03-21 15:30:45
9756,67049,869.0,305.0,,,,真是醉了,0,2019-03-21 16:12:46
9757,67049,869.0,305.0,,,,妖怪吧,0,2019-03-21 16:19:36
9758,45356,389.0,148.0,,,,你们有毒,2,2019-03-21 16:24:08
9760,26768,5423.0,1919.0,9455.0,9455.0,,嗯嗯，谢谢,0,2019-03-21 16:34:33
9761,64426,464.0,173.0,,,14605.0,"<p>
	答案的源代码，，，，竟然编译不出来，，，，
</p>",0,2019-03-21 16:40:17
9762,59561,4348.0,1515.0,9506.0,9506.0,,谢啦,0,2019-03-21 16:54:39
9763,61515,4419.0,1517.0,,,10367.0,c语言还好，就是头有点冷emmmmmmm,0,2019-03-21 16:57:18
9764,60997,4348.0,1515.0,9506.0,9506.0,,不客气:blush:,0,2019-03-21 17:28:25
9767,68227,4408.0,1591.0,,,10634.0,"哪位同志知道第二关输入2,6,1 答案怎么显示不一样 其他都对了的",0,2019-03-21 17:46:26
9770,66154,2141.0,721.0,,,9845.0,"<p>
	<span id=""hint"" style=""color:#999999;font-size:14px;"">Scanner sc = new Scanner(System.in);</span>
</p>
<p>
	<span style=""color:#999999;font-size:14px;"">这句是什么意思呀</span>
</p>",0,2019-03-21 20:00:08
9773,31095,5542.0,1959.0,,,,"面向对象上那个第六关,哪来的年龄属性???",0,2019-03-21 20:36:18
9774,45356,431.0,148.0,,,,"<p>
	第三关有毒
</p>",3,2019-03-21 21:01:27
9775,58274,4673.0,1654.0,9490.0,9490.0,,:sleepy:,0,2019-03-21 21:03:20
9776,42739,427.0,148.0,,,10362.0,"<span id=""hint"" style=""color:#999999;font-size:14px;""><span> </span>
<ol>
	<li style=""font-style:normal;font-weight:normal;"">
		<p style=""font-style:normal;font-weight:normal;"">
			第<span>m</span>个数组是<span>m-1</span>啊
		</p>
	</li>
</ol>
<span> 说点什么</span></span>",1,2019-03-21 21:16:47
9778,42850,192.0,80.0,9720.0,9720.0,,+1,0,2019-03-21 21:20:59
9779,52336,144.0,70.0,,,,好难,1,2019-03-21 22:35:10
9780,52336,144.0,70.0,9715.0,9715.0,,打代码,0,2019-03-21 22:35:33
9781,52336,175.0,70.0,9711.0,9711.0,,顶住:relaxed:,0,2019-03-21 22:36:00
9782,52336,144.0,70.0,9701.0,9701.0,,强:relaxed: :scream:,0,2019-03-21 22:36:28
9784,52336,144.0,70.0,9699.0,9699.0,,+1,0,2019-03-21 22:36:47
9785,52336,175.0,70.0,9618.0,9618.0,,嗯 ~~~~嗯~ o(*￣▽￣*)o,0,2019-03-21 22:37:12
9786,52336,144.0,70.0,9573.0,9573.0,,不慌,0,2019-03-21 22:37:26
9787,43187,160.0,71.0,,,,凭什么我用VC一秒不到就算出来的结果在这里面评测超时啊啊啊啊啊啊啊啊啊啊,8,2019-03-22 00:44:18
9788,64062,5664.0,1999.0,,,9849.0,题目错了，数列第一个是2/1既2，不是喵的1/2，做的我怀疑人生。,1,2019-03-22 01:01:46
9789,52336,175.0,70.0,,,,(⊙o⊙)哦 第二关居然只有一个函数要打,0,2019-03-22 08:13:15
9792,64330,4334.0,1515.0,,,9896.0,太TM鸡巴难啦！,3,2019-03-22 08:56:21
9793,69051,144.0,70.0,,,,"<p>
	只要区区100个金币你就可以获得本题的答案哦
</p>",9,2019-03-22 08:57:39
9797,69021,144.0,70.0,,,,我可真帅啊,3,2019-03-22 09:20:45
9799,69021,144.0,70.0,,,10235.0,zmzz,1,2019-03-22 09:21:07
9801,42427,2664.0,880.0,,,12665.0,第三关的那个 10-23 应该是10**（-23）,0,2019-03-22 09:32:37
9805,60663,4339.0,1515.0,,,,khdrtktkruikerereyyereee,1,2019-03-22 09:42:47
9808,60604,4332.0,1515.0,,,,自闭了，第八关怎么弄,4,2019-03-22 11:06:06
9811,41583,137.0,67.0,,,10506.0,"<img src=""/files/uploads/image/201903/40ccfb5b6f4d.PNG"" title=""image"" alt=""image"" /><img src=""/files/uploads/image/201903/40004b89be49.PNG"" title=""image"" alt=""image"" /><img src=""/files/uploads/image/201903/87ea4d0cd139.PNG"" title=""image"" alt=""image"" />怎么也过不去！！！",0,2019-03-22 11:51:06
9812,66524,121.0,61.0,8483.0,8483.0,,1/3次幂就可以了,0,2019-03-22 13:58:49
9813,67671,4213.0,1504.0,,,9891.0,"printf(""Hello Word"");",1,2019-03-22 14:45:37
9814,67112,4211.0,1504.0,,,9816.0,"<p>
	第三关像级了爱情
</p>",4,2019-03-22 14:50:46
9815,67665,4211.0,1504.0,,,9822.0,第三关像极了爱情,4,2019-03-22 14:56:52
9816,67680,4211.0,1504.0,9814.0,9814.0,,来飞车哈哈哈,0,2019-03-22 14:57:03
9817,68877,4238.0,1504.0,9245.0,9245.0,,真的是哦,0,2019-03-22 15:12:43
9820,69199,4238.0,1504.0,9245.0,9245.0,,66666666,0,2019-03-22 15:13:26
9821,69199,4238.0,1504.0,9245.0,9245.0,,大神,0,2019-03-22 15:13:46
9822,68853,4211.0,1504.0,9815.0,9815.0,,第四关更像:sweat: :sweat:,0,2019-03-22 15:16:53
9832,64062,5664.0,1999.0,9788.0,9788.0,,......尴尬，题目要求里有:sweat_smile:,0,2019-03-22 16:01:22
9833,55761,2175.0,747.0,9682.0,9682.0,,:+1: :+1: :+1:,0,2019-03-22 16:04:17
9834,61801,4401.0,1516.0,,,,"<p>
	懵逼
</p>",1,2019-03-22 16:11:36
9835,60711,4338.0,1515.0,,,,第四关有谁会吗,0,2019-03-22 16:19:37
9837,52719,1407.0,474.0,,,,加油哦,5,2019-03-22 16:39:50
9839,65657,416.0,144.0,,,,"<p>
	scanner到底是个啥啊！
</p>",1,2019-03-22 16:56:28
9841,69159,4238.0,1504.0,9245.0,9245.0,,感谢,0,2019-03-22 17:24:56
