course_id,name,description,visits,created_at,learning_notes,publish_time
845,人工智能导论,"近年来，人工智能技术飞速发展，不断从前沿理论研究走向大规模生产应用，对国家和产业发展等都产生了深远的影响，将深刻改变人类社会生活、改变世界。2017年国务院印发《新一代人工智能发展规划的通知》指出，人工智能发展进入新阶段，已成为国际竞争的新焦点和经济发展的新引擎，带来社会建设的新机遇。

本课程是面向人工智能专业的主干课程，是讲授人工智能专业知识的第一门课，主要介绍人工智能搜索、知识表示、推理规划等各个分支领域，帮助学习者对人工智能领域技术发展有整体认识，了解基本问题、理解基本原理、掌握基本方法。",820,2020-02-02 15:47:10,"**适用对象：**
本课程作为人工智能专业方向的主干课程，主要介绍经典人工智能的主要分支领域，包括人工智能搜索、知识表示、推理规划等。学习本课程需要有一定的 Python 编程基础，以及一定数学分析、高等数学、概率论与统计学知识基础。

**考核方式：**
本课程采用“原理讲解+案例实践”的创新模式，将理论讲解和案例实战嵌入在线实训中，每一讲都围绕具体问题和案例展开。在考核方式上，贯穿于整个教学活动的不同环节采用以实训任务为主，平台提供自动化评测机制，通过测试即可获得相应的分值。

**预期目标：**
学生在完成本课程的学习后将能够掌握以下能力

- 对人工智能领域的发展有整体认识
- 了解人工智能的主要分支领域
- 掌握人工智能的基本方法
- 具备运用人工智能方法解决具体问题的基本能力

**参考教材：**
人工智能：一种现代的方法. Stuart Russel, Peter Norvig 著，殷建平、祝恩等译. 清华大学出版社。",2020-02-02 19:07:59
849,程序设计基础-II,"这是C语言的第二部分，主要包括以下内容：
指针与数组
字符串
结构体与共同体
位运算
文件操作",243,2020-02-02 17:34:06,"完成相关任务。
（详情后述）",
850,人工智能+领域综合案例,"随着人工智能技术的快速发展，在工业生产和社会生活中得到广泛应用，在促进人类社会进步、经济建设和提升人们生活水平等方面起到越来越重要的作用，并对社会经济和人们生活都产生了深远的影响。人工智能经过多年的发展，已经在安防、金融、零售、医疗健康、广告营销、教育、城市交通、制造、 农业等领域实现大规模应用，并产生了很好的效果。

本实训课程聚焦人工智能的生产和生活中的实际应用，选择典型案例构建综合性实战项目，帮助学习者深入掌握人工智能算法、框架和平台的应用。
![](/api/attachments/571345)",824,2020-02-02 17:38:20,"**适用对象：**
本课程作为人工智能专业方向的应用实践类课程，主要介绍人工智能在不同领域的综合应用等，学习本课程需要具有一定的人工智能算法和编程开发基础。

**考核方式：**
本课程采用“原理讲解+在线实践”的创新模式，将理论讲解和案例介绍嵌入在线实训中，每一讲都围绕实际问题和案例展开。在考核方式上，贯穿于整个教学活动的不同环节采用实训任务模式，平台提供自动化评测机制，通过测试即可获得相应的分值。

**预期目标：**
学生在完成本课程的学习后将能够掌握以下能力

- 掌握人工智能常用算法的基本原理和核心实现；
- 具备基于人工智能方法解决复杂综合问题的能力。",2020-02-02 19:08:02
860,Java 程序设计基础,"欢迎来到精彩的Java编程世界！

Java 是一门功能强大的面向对象编程语言，它摒弃了 C++ 语言中难以理解的多继承、指针等概念，保留了面向对象本该拥有的优雅性和稳健性。在经历了几十年的发展与成长之后，如今 Java 已被广泛应用于移动及桌面应用程序、Web应用程序、分布式系统和嵌入式系统应用程序等各个领域的软件开发中。

本实训套件融合了多部 Java 相关的经典教材，可以满足 Java 语言程序设计、面向对象程序设计等一系列计算机类基础教学活动。使得学习者在课堂学习之余，检验并提升自己的实际动手能力。

还等什么呢？赶紧开始挑战吧！",12648,2020-02-02 19:59:51,本课程适合零基础的朋友。,2020-02-07 21:22:32
862,互联网创新创业实践,互联网创新创业实践,11,2020-02-03 11:30:04,互联网创新创业实践,
863,C++程序设计,"C 和 C++ 是历史最悠久、最受欢迎的程序设计语言。C++ 是 C 语言的面向对象扩展，是 C 语言的超集。除了面向对象编程等 C++ 特性之外，两种语言基本上是一致的。C 和 C++ 应用领域非常广泛，包括系统软件、游戏、网络软件、分布式系统、嵌入式系统等等。

目前国际、国内或者各知名 IT 企业组织的程序设计竞赛大多使用 C 和 C++ 语言，如 ACM/ICPC、Google 的 GCJ、Facebook 的 HackerRank、TopCoder、百度之星等，获得好的成绩相当于获得进入这些知名企业的通行证。

本课程的目标是引导学习者掌握 C++ 语言，并具备使用它们进行问题求解的能力，为求职或更进一步的学习、研究打好基础。课程主要分为两大部分，第一部分包括第 1 - 3 章，主要介绍面向过程的编程方法，既适用 C++ 语言，也适用 C 语言；第二部分包括第 4 - 6 章，主要介绍 C++ 中面向对象的技术和方法。各位学习者可以根据自身情况有选择的进行学习。",12195,2020-02-03 15:10:32,本课程既适合 C&C++ 的初学者，也适合 C&C++ 程序员参考和巩固。高校学生、软件开发培训学员及相关求职人员都可以学习和练习。,2020-02-06 12:00:19
864,js复习,复习js知识,13,2020-02-03 16:01:19,已经学习过js,
868,汇编语言程序设计,汇编语言（assembly language）是一种用于电子计算机、微处理器、微控制器或其他可编程器件的低级语言，亦称为符号语言。在汇编语言中，用助记符（Mnemonics）代替机器指令的操作码，用地址符号（Symbol）或标号（Label）代替指令或操作数的地址。在不同的设备中，汇编语言对应着不同的机器语言指令集，通过汇编过程转换成机器指令。普遍地说，特定的汇编语言和特定的机器语言指令集是一一对应的，不同平台之间不可直接移植。,256,2020-02-03 19:35:40,多编程，多练习，一定能学好汇编语言！,
870,web前端开发初级,通过本课程的学习，熟悉并了解最基本的html、css、javascript语法，了解并掌握H5、CSS3、ES6+新语法，了解语义化标签;能进行基本的静态或动态网页制作，了解框架等有关知识。,5,2020-02-04 11:27:23,"1。了解业内公司前端系统和功能的开发、维护;

2. 学习了解前端公共组件、基础框架的设计和实现;

3. 根据需求实现页面交互效果;配合后台开发工程师，完成Web页面的前端用户交互功能、联调等工作;

4.能参与项目的用户研究、分析，并根据结果改进设计，优化Web产品的易用性，改善用户体验。",
879,C语言程序设计实验,"**荆楚理工学院**
2019-2020-2学期
计算机科学与技术专业
C语言程序设计实验",12394,2020-02-05 08:28:07,"原则上按实际报名上课归档建班，但欢迎新老各界学生通过实战进一步巩固和提高自己的C语言知识能力与水平。
请大家注意，只有教学班的同学才计网络课程成绩。",2020-02-06 13:23:41
896,测试下课程,测试下课程,29,2020-02-05 21:48:25,测试下课程,
911,数据结构与算法实验,"在编写程序时，我们需要考虑如下问题：如何描述所涉及的数据的逻辑关系，如何存储这些数据及其逻辑关系，如何设计和实现对数据的操作算法。《数据结构与算法》就是回答这些问题的。当问题给定后，数据之间的逻辑关系就给定了，接下来设计合理的存储方式就很重要，它关系到对数据进行操作的算法如何实现。给定了逻辑结构和存储结构，最后还需要设计实现高效的对数据进行操作的算法。

《数据结构与算法》课程一般围绕线性结构、树、图这三种逻辑结构展开，介绍顺序存储、链接存储、索引存储、散列存储等存储方式，以及相应的算法设计与实现。本实训围绕《数据结构与算法》中典型结构和算法开展实战训练，涉及线性表、队列、栈、表达式、字符串、排序、查找、树、图等。目的是通过本实训，让你掌握典型数据结构的设计与算法实现。",29,2020-02-07 15:37:20,该实训需要 C/C++ 语言编程的经验。如果你已经掌握 C/C++ 语言，那么就可以进入本实训了。,
913,C++程序设计,123,15,2020-02-07 16:07:31,123,
914,定量分析技术,定量分析技术,6,2020-02-07 17:24:16,请认真完成如下的实验内容,
925,Oracle实验,主要是练习以及实践Oracle的各种操作命令以及其他数据库建模、设计等操作。,15,2020-02-08 17:52:46,按时完成、按时提交,
