chapter_id,name,description,created_at
2843,继承和多态,继承、抽象类和接口、多态性,2020-03-05 10:20:51
2844,Java综合实践,Java综合练习和实践,2020-03-05 10:22:13
2847,JS,,2020-03-05 14:08:00
2850,枚举算法,,2020-03-05 21:42:51
2856,实验一、Python编程初体验,问候世界，让我们的编程梦启航，Come on!,2020-03-06 11:37:15
2857,实验二、Python的数据与运算（1）,数字数据，运算符与表达式,2020-03-06 12:01:06
2858,实验三、Python的数据与运算（2）,Python的数据结构——,2020-03-06 12:05:57
2861,Java异常处理,介绍Java的异常处理机制，包括抛出异常、捕获和处理异常、自定义异常等,2020-03-06 14:54:44
2862,Java语言基础类,掌握始祖类Object、字符串类、时间日期类、扫描器类以及常用的工具类，如数学类、随机数类等,2020-03-06 15:00:08
2863,数组与集合,,2020-03-06 15:00:56
2864,I/O框架,介绍Java的I/O框架、常用的流类及其使用方法、文件处理方法等,2020-03-06 15:02:41
2886,Java设计思想01,Java设计思想01,2020-03-07 21:36:33
2889,Java拓展,本部分包含一些难度较大的实践项目，也包括一些拓展内容，如Java线程、Java网络编程等,2020-03-09 09:57:20
2894,第一章,qqq,2020-03-09 12:24:43
2896,text01,text,2020-03-09 15:34:15
2900,实验一  HTML基础,,2020-03-09 21:31:55
2901,实验二 CSS入门,,2020-03-09 21:35:45
2902,实验三  JavaScript基础,,2020-03-09 21:39:32
2903,实验四 前端框架（选做）,,2020-03-09 21:41:46
2904,三大结构,,2020-03-09 21:46:36
2905,实验五  服务器端基础,,2020-03-09 21:49:48
2906,实验六  Spring及SpringBoot入门（选做）,,2020-03-09 22:01:54
2907,实验七  综合实验（博客系统）,,2020-03-09 22:07:35
2908,Java语言基础,,2020-03-09 22:28:33
2909,C语言程序设计实训,,2020-03-10 09:40:06
2912,JAVA入门-JAVA初体验,,2020-03-10 15:46:32
2913,JAVA入门-变量与数据类型,,2020-03-10 16:22:18
2919,路由器基本配置,路由器配置,2020-03-10 23:04:58
2921,数据采集网络爬虫,首先了解一下数据采集基本概念，然后使用数据采集中常用的一种方法：网络爬虫实践。这是获取公开数据的最佳途经。,2020-03-11 08:05:52
2922,Hadoop系统安装部署及实践,Hadoop是大数据主流技术框架，其组件很多，这一章要求大家掌握Hadoop的安装部署过程，把hadoop环境搭建好,2020-03-11 08:10:48
2923,Hive数据仓库实践,Hive是hadoop之上的数据仓库工具，可以使用hql语句实现数据的查询、聚合操作。这一部分实现hive的安装与配置、hive的操作实践以及案例实战。,2020-03-11 08:15:53
2924,HBASE数据库实践,Hbase是典型的列式存储非关系型数据库，属于Hadoop生态系统里重要组成部分。这一部分实现Hbase的安装部署以及操作实践、案例实战,2020-03-11 08:20:54
2925,Flume日志采集实践,网站运行日志、用户操作日志等许多网站运营方面的监控日志数据也是大数据的主要来源之一，Flume-ng是专用用于处理日志采集的工具，将日志数据采集存储到hdfs中以备后续分析。这部分对Flume的安装、基础入门及一些操作进行实践。,2020-03-11 08:29:27
2926,Spark操作实践,Spark是基于内存的分布式计算引擎，在大数据计算方面速度性能优于MR。Spark是基于scala语言开发的，学spark先要学习scala语言。这部分实践包括spark的安装、scala语言基础及spark的基础使用、案例实战。,2020-03-11 08:35:46
2927,大数据可视化,数据可视化是大数据应用的展示部分。这部分实践包括百度开源Echarts库的使用方法和python词云生成操作。,2020-03-11 08:39:02
2928,SQLServer--初体验,本阶段你将体验SQLServer的基本使用，掌握如何创建数据库、表以及如何给表添加约束。,2020-03-11 11:26:35
2933,Java流程控制,,2020-03-11 13:13:00
2935,SQLServer--数据的插入、更新与删除,"数据操作语句（ DML , Data Manipulation Language ）是使用户能够查询数据库及操作已有数据的计算机语言，在 SQL 语言中占据着非常重要的地位。
本阶段，你将学习数据插入（ INSERT ）、数据删除（ DELETE ）和数据更改（ UPDATE ）操作",2020-03-11 13:19:46
2936,SQLServer--数据查询（一）,数据查询绝对是数据库里最重要的功能。SQLServer 的数据查询通过 T-SQL 语言实现，其最基本的语句是 SELECT 语句，它的功能非常强大。它可能是你将来用到频率最高的 SQL 语句了。,2020-03-11 13:54:05
2938,for,,2020-03-11 14:17:35
2940,SQLServer--数据查询（二）,我们已经掌握了数据查询的基本操作，这一章节是上一章节的延续，在本章中我们要教你如何使用通配符及其他关键字更精确的查找数据。,2020-03-11 15:18:43
2943,SQLServer--数据查询（三）,是不是觉得关于单表数据查询，我们已经学习的差不多了，貌似这些知识已经满足我们日常的查询需求了。还有什么需要我们学习的呢？让我们再来点锦上添花的知识吧！我们已经掌握了数据查询的基本操作，而在这一章节中我们要教你如何使用关键字ORDER BY、GROUP BY对查询结果进行排序和分组。,2020-03-11 15:34:54
2944,数据库--子查询,"子查询允许把一个查询嵌套在另一个查询当中。子查询，又叫内部查询，相对于内部查询，包含内部查询的就称为外部查询。子查询可以包含普通select可以包括的任何的select、insert、update或者delete。子查询的位置：select 中、from 后子句，但是对应的外部查询必须是以下语句之一
",2020-03-11 15:39:40
2945,数据库--聚合函数查询,"我们将学习使用聚合函数对单表数据的查询。什么是聚合函数？
我们可以拆分来看，聚合：通俗的讲就是聚集到一起；函数：可以理解为一个方法。那么组合起来我们就可以理解为是一个将某种东西聚集在一起的一个方法。而在MySQL中这个被聚集的则是一组行中的某个列。",2020-03-11 15:52:10
2946,数据库--复杂查询（一）,学习完查询的基本操作 - 增删改查，是不是对觉得自己掌握的还不错，那么来试试通过本实训的练习题，你会更加熟练的掌握对函数、表的内联查询、多表联合查询的使用。,2020-03-11 15:52:37
2947,数据库--复杂查询（二）,通过了练习一实训的你是不是已经对编写SQL有了大大提升，如果觉得提升不够，那么本实训可以继续帮助你。本实训练习二主要针对连表查询和分组进行展开练习，赶快开启你的SQL之旅吧。,2020-03-11 15:53:09
2949,HTML部分,,2020-03-12 09:41:16
2950,程序设计入门,,2020-03-12 14:28:58
2951,运算符和表达式,"运算符：对常量和变量进行操作的符号。

表达式：用运算符把常量或者变量连接起来符合java语法的式子就可以称为表达式。

不同运算符链接的表达式体现的是不同类型的表达式。
举例说明：

int a = 10;
int b = 20;
int c = a + b;
+：是运算符，并且是算数运算符。

a+b：是表达式，由于+是算数运算符，所以表达式叫算数表达式",2020-03-12 15:36:13
2962,第一阶段——入门和技术基础,认识Spring、MyBatis和Redis。掌握几种常用的Java设计模式。,2020-03-13 10:15:25
2963,第二阶段——持久层框架-MyBatis的介绍和使用,"本阶段将介绍
1、MyBatis基础组件概念及其作用；
2、MyBatis基础组件的生命周期及其实现方法；
3、MyBatis的使用方法。
4、最后通过一个完整实例加强对MyBatis的掌握。",2020-03-13 10:24:10
2964,第三阶段——Spring框架的介绍和使用,"本阶段将介绍
1、Spring Bean、IoC等Spring框架的相关概念。
2、介绍面向切面编程
3、介绍使用Spring操作数据库的方法及Spring的数据库事务管理。",2020-03-13 10:33:12
2966,第五阶段——内存数据库Redis的介绍和使用,"本阶段将介绍
1、Redis的相关概念；
2、Redis中常用的数据结构；
3、Redis的一些常用配置和技术；
4、Redis和Spring结合的使用方法。",2020-03-13 10:41:45
2969,1,,2020-03-13 15:27:45
2970,2,,2020-03-13 15:28:46
2981,进程的描述与控制,,2020-03-14 09:31:21
2982,文件目录管理,,2020-03-14 10:22:41
2997,python语言程序设计（1）,python语言程序设计（1）,2020-03-17 14:32:37
3002,第2部分 面向对象核心,,2020-03-17 22:49:24
3003,第3部分 Java高级,,2020-03-17 22:51:49
3010,python面向对象,,2020-03-18 14:40:00
3011,python 爬虫,,2020-03-18 14:42:32
3012,mysql,,2020-03-18 14:51:44
3014,泉眼无声惜细流,政兴人和,2020-03-18 15:17:26
3017,python数据清洗：高级,,2020-03-18 21:29:22
3023,第一章 Python开发环境入门,,2020-03-19 21:05:55
3026,我的阶段的章节名称,我的阶段描述搜索,2020-03-20 10:11:00
3027,我的阶段的章节名称2,我的阶段描述2,2020-03-20 10:12:29
3032,数据分析项目,,2020-03-20 14:28:44
3033,第1章 什么是JavaScript,,2020-03-20 15:15:42
3034,第2章 JavaScript入门,第2章 JavaScript入门,2020-03-20 15:16:22
3035,实验一 抽象数据类型的表示与实现,"1.目的要求：
（1）	熟悉类Java语言的描述方法，学会将类Java语言描述的算法转换为Java源程序实现；
（2）	认真阅读和掌握本实验的参考程序，上机运行程序，保存和打印出程序的运行结果，并结合程序进行分析。",2020-03-20 22:54:06
3036,vi的使用,,2020-03-21 08:54:18
3041,实验二  线性表及其实现,"1.目的要求：
（1）	熟悉线性表的基本运算在两种存储结构（顺序结构和链式结构）上的实现，以线性表的各种操作（建立、插入、删除等）的实现为实验重点；
（2）	通过本次实验帮助学生加深对顺序表、链表的理解，并加以应用；",2020-03-21 15:54:28
3042,实验三 栈和队列及其应用,"1.目的要求：
（1）	掌握栈和队列这两种特殊的线性表，熟悉它们的特性，在实际问题背景下灵活运用它们；
（2）	本实验训练的要点是“栈”的观点及其典型用法；
（3）       本实验训练的要点是""队列""的观点以及典型用法；",2020-03-21 16:25:03
3043, 实验四  字符串、稀疏矩阵实验,"1.目的要求：
（1）	熟悉字符串类型的实现方法，并完成串的一些基本操作；
（2）	掌握稀疏矩阵的三元组顺序表存储表示，并实现矩阵的转置运算。
",2020-03-21 17:02:09
3044,实验五  二叉树及其应用,"1.目的要求：
（1）	通过实验掌握二叉树的两种基本的存储结构，及二叉树的建立、遍历，并加以应用。
",2020-03-21 17:34:46
3045,实验六  图及其应用,"1.目的要求：
（1）	通过完成本实验，掌握图的两种基本的存储结构（邻接矩阵、邻接表），以及图的基本算法实现（建立、遍历），并能运用图结构分析解决一些实际问题。
（2）	本实验训练的要点是：图的两种基本存储结构，及各种操作的算法实现（建立、遍历、图的典型应用）。
",2020-03-21 17:36:38
3046,实验七  查找和排序算法的实现,"1.目的要求：
（1）	学生在实验中体会各种查找和内部排序算法的基本思想、适用场合，理解开发高效算法的可能性和寻找、构造高效算法的方法。
（2）	掌握运用查找和排序解决一些实际应用问题。
",2020-03-21 17:44:46
3048,3.21作业,,2020-03-21 22:26:13
3056,大学数据库案例实战,,2020-03-22 12:52:01
3058,计算机数据表示,帮助同学们巩固对计算机中数据表示方法的理解，要求能设计汉字国标码与区位码之间的转换电路，能批量获取汉字机内码并用点阵形式进行显示。通过设计 16 位数据的海明编解码电路，16 位数据的 CRC 并行编解码电路，帮助同学们理解校验码传输过程。通过校验码流水传输实验帮助大家提前建立流水线的基本概念。,2020-03-22 14:54:11
3059,运算器设计,帮助学生从可控加减法单元，先行进位电路，四位快速加法器逐步构建 16 位、32 位快速加法器。学生还可以设计阵列乘法器，乘法流水线，实现原码一位乘法器，补码一位乘法器、运算器等计算机组成原理教材上的核心内容,2020-03-22 14:54:37
